Product_ID,Price,Category,Date
P0742,16117,Toys,03-07-2025
P0743,2470,Laptop,20-07-2025
P0744,6490,Laptop,18-07-2025
P0745,7650,Fashion,13-07-2025
P0746,11112,Sports,24-07-2025
P0747,13877,Home Kitchen,05-07-2025
P0748,1464,Books,12-07-2025
P0749,14927,Electronics,20-07-2025
P0750,5430,Beauty,12-07-2025
P0751,12955,Fashion,23-07-2025
P0752,1211,Sports,07-07-2025
P0753,4457,Stationery,10-07-2025
P0754,10632,Beauty,27-07-2025
P0755,16428,Books,22-07-2025
P0756,6037,Stationery,13-07-2025
P0757,2137,Sports,22-07-2025
P0758,15745,Home Kitchen,03-07-2025
P0759,18364,Toys,06-07-2025
P0760,15524,Sports,20-07-2025
P0761,7246,Home Kitchen,22-07-2025
P0762,1791,Toys,24-07-2025
P0763,18764,Laptop,08-07-2025
P0764,164,Accessories,15-07-2025
P0765,16174,Beauty,07-07-2025
P0766,242,Electronics,04-07-2025
P0767,18489,Sports,27-07-2025
P0768,7723,Stationery,17-07-2025
P0769,12795,Home Kitchen,27-07-2025
P0770,6001,Sports,21-07-2025
P0771,13234,Laptop,29-07-2025
P0772,16205,Books,19-07-2025
P0773,11902,Stationery,06-07-2025
P0774,6035,Stationery,08-07-2025
P0775,18269,Fashion,01-07-2025
P0776,2725,Electronics,02-07-2025
P0777,6093,Sports,03-07-2025
P0778,2984,Stationery,19-07-2025
P0779,5735,Books,09-07-2025
P0780,1396,Stationery,11-07-2025
P0781,8137,Stationery,17-07-2025
P0782,19218,Home Kitchen,05-07-2025
P0783,18934,Electronics,28-07-2025
P0784,9396,Beauty,15-07-2025
P0785,7117,Books,03-07-2025
P0786,16257,Accessories,04-07-2025
P0787,9078,Books,30-07-2025
P0788,14454,Sports,22-07-2025
P0789,7853,Fashion,08-07-2025
P0790,5928,Accessories,06-07-2025
P0791,15624,Fashion,08-07-2025
P0792,1081,Fashion,18-07-2025
P0793,9272,Stationery,04-07-2025
P0794,16372,Beauty,14-07-2025
P0795,7423,Laptop,11-07-2025
P0796,1628,Accessories,27-07-2025
P0797,17490,Stationery,09-07-2025
P0798,18757,Stationery,09-07-2025
P0799,335,Accessories,17-07-2025
P0800,3214,Electronics,02-07-2025
P0801,9576,Books,13-07-2025
P0802,3576,Toys,08-07-2025
P0803,14529,Electronics,30-07-2025
P0804,3310,Stationery,05-07-2025
P0805,8080,Toys,13-07-2025
P0806,12713,Electronics,21-07-2025
P0807,2268,Stationery,21-07-2025
P0808,19605,Laptop,31-07-2025
P0809,13562,Beauty,07-07-2025
P0810,9936,Toys,29-07-2025
P0811,12422,Sports,27-07-2025
P0812,14691,Books,09-07-2025
P0813,13948,Toys,24-07-2025
P0814,342,Toys,26-07-2025
P0815,13371,Accessories,26-07-2025
P0816,11535,Home Kitchen,21-07-2025
P0817,1370,Stationery,13-07-2025
P0818,13027,Home Kitchen,26-07-2025
P0819,17273,Sports,07-07-2025
P0820,12342,Stationery,25-07-2025
P0821,11232,Toys,22-07-2025
P0822,15643,Home Kitchen,29-07-2025
P0823,11062,Beauty,01-07-2025
P0824,4580,Stationery,28-07-2025
P0825,17813,Home Kitchen,14-07-2025
P0826,4641,Laptop,18-07-2025
P0827,15263,Beauty,15-07-2025
P0828,6261,Fashion,30-07-2025
P0829,4283,Toys,29-07-2025
P0830,14224,Accessories,20-07-2025
P0831,14628,Beauty,21-07-2025
P0832,18265,Toys,17-07-2025
P0833,15961,Fashion,20-07-2025
P0834,964,Stationery,12-07-2025
P0835,345,Electronics,01-07-2025
P0836,17871,Laptop,25-07-2025
P0837,12023,Books,17-07-2025
P0838,15114,Electronics,19-07-2025
P0839,4181,Fashion,22-07-2025
P0840,14812,Stationery,10-07-2025
P0841,12929,Laptop,18-07-2025
P0842,8428,Toys,15-07-2025
P0843,9849,Fashion,31-07-2025
P0844,6162,Stationery,12-07-2025
P0845,13646,Fashion,06-07-2025
P0846,15488,Electronics,30-07-2025
P0847,13721,Sports,23-07-2025
P0848,18583,Stationery,15-07-2025
P0849,18433,Fashion,05-07-2025
P0850,11622,Fashion,30-07-2025
P0851,15367,Electronics,03-07-2025
P0852,849,Toys,12-07-2025
P0853,7044,Fashion,05-07-2025
P0854,8790,Stationery,01-07-2025
P0855,19797,Home Kitchen,09-07-2025
P0856,2036,Home Kitchen,06-07-2025
P0857,15445,Accessories,08-07-2025
P0858,10225,Stationery,22-07-2025
P0859,3185,Stationery,09-07-2025
P0860,4605,Laptop,01-07-2025
P0861,14971,Laptop,11-07-2025
P0862,14817,Beauty,24-07-2025
P0863,2145,Electronics,10-07-2025
P0864,768,Toys,03-07-2025
P0865,3356,Toys,13-07-2025
P0866,7235,Home Kitchen,05-07-2025
P0867,3408,Fashion,11-07-2025
P0868,13799,Sports,05-07-2025
P0869,6462,Sports,28-07-2025
P0870,6508,Electronics,27-07-2025
P0871,14448,Toys,26-07-2025
P0872,14750,Books,27-07-2025
P0873,3172,Fashion,02-07-2025
P0874,3115,Fashion,14-07-2025
P0875,8087,Home Kitchen,24-07-2025
P0876,16434,Stationery,31-07-2025
P0877,5441,Toys,04-07-2025
P0878,3191,Accessories,16-07-2025
P0879,1661,Sports,07-07-2025
P0880,16460,Stationery,25-07-2025
P0881,5348,Laptop,28-07-2025
P0882,402,Stationery,01-07-2025
P0883,6950,Books,26-07-2025
P0884,4354,Books,28-07-2025
P0885,17949,Fashion,08-07-2025
P0886,4403,Sports,14-07-2025
P0887,153,Beauty,02-07-2025
P0888,14051,Books,30-07-2025
P0889,4119,Electronics,10-07-2025
P0890,19580,Accessories,30-07-2025
P0891,5910,Fashion,02-07-2025
P0892,1873,Books,01-07-2025
P0893,18254,Beauty,05-07-2025
P0894,5173,Home Kitchen,08-07-2025
P0895,12859,Books,27-07-2025
P0896,5243,Laptop,23-07-2025
P0897,1807,Home Kitchen,31-07-2025
P0898,9967,Books,17-07-2025
P0899,12706,Electronics,27-07-2025
P0900,3581,Toys,06-07-2025
P0901,17099,Toys,01-07-2025
P0902,17072,Fashion,17-07-2025
P0903,7783,Electronics,16-07-2025
P0904,2328,Laptop,06-07-2025
P0905,5092,Beauty,24-07-2025
P0906,6037,Stationery,16-07-2025
P0907,16252,Stationery,19-07-2025
P0908,1424,Books,28-07-2025
P0909,9836,Fashion,28-07-2025
P0910,11083,Books,15-07-2025
P0911,16627,Electronics,04-07-2025
P0912,12291,Fashion,18-07-2025
P0913,2599,Sports,09-07-2025
P0914,12582,Fashion,25-07-2025
P0915,8003,Fashion,04-07-2025
P0916,3931,Books,27-07-2025
P0917,18547,Home Kitchen,01-07-2025
P0918,11748,Electronics,06-07-2025
P0919,8383,Sports,25-07-2025
P0920,2125,Accessories,01-07-2025
P0921,2623,Toys,12-07-2025
P0922,8118,Accessories,29-07-2025
P0923,14868,Books,25-07-2025
P0924,16390,Books,15-07-2025
P0925,10670,Toys,25-07-2025
P0926,7303,Fashion,06-07-2025
P0927,10628,Toys,27-07-2025
P0928,12995,Stationery,09-07-2025
P0929,2826,Books,20-07-2025
P0930,12220,Home Kitchen,05-07-2025
P0931,11436,Electronics,16-07-2025
P0932,17056,Home Kitchen,21-07-2025
P0933,9535,Accessories,19-07-2025
P0934,12925,Toys,02-07-2025
P0935,15348,Electronics,01-07-2025
P0936,8149,Beauty,29-07-2025
P0937,13967,Toys,07-07-2025
P0938,10372,Beauty,03-07-2025
P0939,17600,Home Kitchen,03-07-2025
P0940,12877,Home Kitchen,03-07-2025
P0941,13508,Laptop,04-07-2025
P0942,8449,Beauty,17-07-2025
P0943,10427,Electronics,29-07-2025
P0944,3060,Beauty,01-07-2025
P0945,18091,Stationery,19-07-2025
P0946,8489,Beauty,11-07-2025
P0947,6166,Beauty,19-07-2025
P0948,16800,Laptop,04-07-2025
P0949,6121,Sports,28-07-2025
P0950,9116,Home Kitchen,17-07-2025
P0951,19364,Electronics,21-07-2025
P0952,14902,Beauty,27-07-2025
P0953,14113,Electronics,28-07-2025
P0954,19720,Home Kitchen,13-07-2025
P0955,19056,Stationery,24-07-2025
P0956,9609,Books,04-07-2025
P0957,9395,Home Kitchen,14-07-2025
P0958,1065,Books,03-07-2025
P0959,12851,Accessories,22-07-2025
P0960,14212,Accessories,15-07-2025
P0961,8056,Books,04-07-2025
P0962,9556,Beauty,13-07-2025
P0963,11400,Fashion,31-07-2025
P0964,18425,Sports,07-07-2025
P0965,17362,Laptop,28-07-2025
P0966,12399,Home Kitchen,08-07-2025
P0967,16846,Accessories,13-07-2025
P0968,16057,Beauty,21-07-2025
P0969,11734,Electronics,15-07-2025
P0970,12420,Beauty,24-07-2025
P0971,8787,Electronics,26-07-2025
P0972,1180,Accessories,15-07-2025
P0973,4816,Fashion,21-07-2025
P0974,9308,Electronics,23-07-2025
P0975,11301,Electronics,18-07-2025
P0976,10542,Home Kitchen,23-07-2025
P0977,5033,Stationery,14-07-2025
P0978,11439,Accessories,28-07-2025
P0979,19930,Electronics,19-07-2025
P0980,4627,Beauty,31-07-2025
P0981,8967,Sports,17-07-2025
P0982,15106,Home Kitchen,10-07-2025
P0983,7898,Electronics,04-07-2025
P0984,3477,Accessories,02-07-2025
P0985,9327,Stationery,26-07-2025
P0986,11347,Beauty,02-07-2025
P0987,16115,Accessories,27-07-2025
P0988,18589,Laptop,09-07-2025
P0989,4591,Fashion,28-07-2025
P0990,18339,Fashion,05-07-2025
P0991,12778,Home Kitchen,20-07-2025
P0992,7986,Books,23-07-2025
P0993,7439,Books,08-07-2025
P0994,17654,Accessories,11-07-2025
P0995,12015,Home Kitchen,29-07-2025
P0996,10454,Fashion,02-07-2025
P0997,693,Books,29-07-2025
P0998,3904,Fashion,17-07-2025
P0999,16697,Fashion,05-07-2025
P1000,4243,Electronics,06-07-2025
