Product_ID,Price,Category,Date
P0741,17834,Sports,13-07-2025
P0742,934,Beauty,08-07-2025
P0743,11208,Electronics,02-07-2025
P0744,19058,Stationery,17-07-2025
P0745,12878,Toys,31-07-2025
P0746,4725,Laptop,29-07-2025
P0747,18042,Toys,31-07-2025
P0748,16959,Accessories,31-07-2025
P0749,19620,Electronics,01-07-2025
P0750,13007,Beauty,23-07-2025
P0751,19981,Fashion,12-07-2025
P0752,238,Stationery,08-07-2025
P0753,7940,Laptop,29-07-2025
P0754,9292,Beauty,06-07-2025
P0755,17126,Home Kitchen,22-07-2025
P0756,15435,Electronics,12-07-2025
P0757,15726,Books,14-07-2025
P0758,12485,Beauty,18-07-2025
P0759,4174,Electronics,15-07-2025
P0760,6706,Home Kitchen,12-07-2025
P0761,17093,Toys,24-07-2025
P0762,5637,Toys,02-07-2025
P0763,1262,Accessories,06-07-2025
P0764,12178,Fashion,24-07-2025
P0765,3729,Laptop,31-07-2025
P0766,15071,Toys,05-07-2025
P0767,7119,Accessories,09-07-2025
P0768,9182,Beauty,15-07-2025
P0769,4449,Electronics,07-07-2025
P0770,8798,Sports,11-07-2025
P0771,8240,Stationery,30-07-2025
P0772,2514,Beauty,28-07-2025
P0773,13108,Sports,25-07-2025
P0774,16796,Stationery,08-07-2025
P0775,16756,Home Kitchen,10-07-2025
P0776,18048,Fashion,23-07-2025
P0777,15082,Books,03-07-2025
P0778,2079,Sports,30-07-2025
P0779,3230,Sports,13-07-2025
P0780,11786,Books,07-07-2025
P0781,17068,Electronics,24-07-2025
P0782,286,Accessories,03-07-2025
P0783,18558,Stationery,23-07-2025
P0784,18708,Books,13-07-2025
P0785,3414,Home Kitchen,14-07-2025
P0786,13623,Sports,24-07-2025
P0787,17113,Sports,30-07-2025
P0788,17302,Laptop,13-07-2025
P0789,5677,Books,26-07-2025
P0790,9162,Fashion,03-07-2025
P0791,11622,Beauty,21-07-2025
P0792,17121,Home Kitchen,02-07-2025
P0793,14092,Stationery,11-07-2025
P0794,3778,Fashion,25-07-2025
P0795,13021,Toys,15-07-2025
P0796,15495,Fashion,07-07-2025
P0797,7838,Beauty,01-07-2025
P0798,7765,Home Kitchen,17-07-2025
P0799,346,Sports,01-07-2025
P0800,17938,Fashion,20-07-2025
